Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
300,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6663.50,6651.50,5/22/2026 3:00:00 PM,5/22/2026 3:35:00 PM,Entry_Long,Stop loss,($60.00),$3187.50,$0.00,$0.00,$0.00,$0.00,$0.00,$78.79,$1.49,$61.49,7,
301,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6702.00,6714.00,5/25/2026 11:10:00 AM,5/25/2026 12:55:00 PM,Entry_Short,Stop loss,($60.00),$3127.50,$0.00,$0.00,$0.00,$0.00,$0.00,$83.17,$19.37,$79.37,21,
302,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6695.00,6707.00,5/27/2026 12:45:00 PM,5/27/2026 1:20:00 PM,Entry_Short,Stop loss,($60.00),$3067.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.07,$5.96,$65.96,7,
303,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6735.75,6720.75,5/29/2026 10:25:00 AM,5/29/2026 1:15:00 PM,Entry_Short,Profit target,$75.00,$3142.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.61,$96.91,$21.91,34,
304,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6701.75,6705.05,6/2/2026 2:15:00 PM,6/2/2026 4:55:00 PM,Entry_Long,Exit on session close,$16.50,$3159.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.51,$30.14,$13.64,32,
305,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6616.25,6601.25,6/3/2026 10:30:00 AM,6/3/2026 1:05:00 PM,Entry_Short,Profit target,$75.00,$3234.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.26,$78.05,$3.05,31,
306,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6643.00,6628.00,6/15/2026 10:30:00 AM,6/15/2026 1:10:00 PM,Entry_Short,Profit target,$75.00,$3309.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.78,$103.60,$28.60,32,
307,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6641.75,6639.85,6/16/2026 1:30:00 PM,6/16/2026 2:40:00 PM,Entry_Short,Exit on session close,$9.50,$3318.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.36,$11.84,$2.34,14,
308,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6670.75,6685.75,6/25/2026 1:15:00 PM,6/25/2026 2:20:00 PM,Entry_Long,Profit target,$75.00,$3393.50,$0.00,$0.00,$0.00,$0.00,$0.00,$12.44,$86.28,$11.28,13,
309,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6660.00,6645.00,6/29/2026 1:45:00 PM,6/29/2026 3:30:00 PM,Entry_Short,Profit target,$75.00,$3468.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.69,$85.75,$10.75,21,
310,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6713.00,6698.00,7/1/2026 12:40:00 PM,7/1/2026 1:35:00 PM,Entry_Short,Profit target,$75.00,$3543.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.91,$79.40,$4.40,11,
311,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6635.50,6650.50,7/3/2026 1:55:00 PM,7/3/2026 3:30:00 PM,Entry_Long,Profit target,$75.00,$3618.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.87,$84.23,$9.23,19,
312,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6618.25,6630.25,7/6/2026 1:20:00 PM,7/6/2026 4:25:00 PM,Entry_Short,Stop loss,($60.00),$3558.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.68,$14.74,$74.74,37,
313,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6628.00,6643.00,7/8/2026 1:55:00 PM,7/8/2026 2:15:00 PM,Entry_Long,Profit target,$75.00,$3633.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2.66,$85.64,$10.64,4,
314,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6698.25,6710.25,7/10/2026 11:40:00 AM,7/10/2026 1:20:00 PM,Entry_Short,Stop loss,($60.00),$3573.50,$0.00,$0.00,$0.00,$0.00,$0.00,$76.05,$11.09,$71.09,20,
315,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6693.25,6693.35,7/14/2026 2:30:00 PM,7/14/2026 5:45:00 PM,Entry_Long,Exit on session close,$0.50,$3574.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.59,$20.60,$20.10,39,
316,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6839.00,6835.70,7/15/2026 10:20:00 AM,7/15/2026 12:25:00 PM,Entry_Long,Exit on session close,($16.50),$3557.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.54,$2.71,$19.21,25,
317,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6844.75,6859.75,7/16/2026 2:40:00 PM,7/16/2026 5:40:00 PM,Entry_Long,Profit target,$75.00,$3632.50,$0.00,$0.00,$0.00,$0.00,$0.00,$5.83,$89.17,$14.17,36,
318,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6859.25,6844.25,7/22/2026 10:20:00 AM,7/22/2026 11:35:00 AM,Entry_Short,Profit target,$75.00,$3707.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.06,$100.63,$25.63,15,
319,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6795.75,6783.75,7/23/2026 12:40:00 PM,7/23/2026 1:40:00 PM,Entry_Long,Stop loss,($60.00),$3647.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.74,$21.61,$81.61,12,
320,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6714.25,6702.25,7/24/2026 1:25:00 PM,7/24/2026 2:10:00 PM,Entry_Long,Stop loss,($60.00),$3587.50,$0.00,$0.00,$0.00,$0.00,$0.00,$64.63,$18.79,$78.79,9,
321,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6539.50,6547.80,7/28/2026 12:50:00 PM,7/28/2026 1:40:00 PM,Entry_Long,Exit on session close,$41.50,$3629.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.41,$61.46,$19.96,10,
322,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6592.75,6588.65,7/29/2026 2:00:00 PM,7/29/2026 5:20:00 PM,Entry_Short,Exit on session close,$20.50,$3649.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.87,$31.76,$11.26,40,
323,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6451.25,6463.25,7/31/2026 12:10:00 PM,7/31/2026 12:30:00 PM,Entry_Short,Stop loss,($60.00),$3589.50,$0.00,$0.00,$0.00,$0.00,$0.00,$70.58,$21.17,$81.17,4,
324,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6578.25,6577.95,8/4/2026 12:00:00 PM,8/4/2026 1:25:00 PM,Entry_Long,Exit on session close,($1.50),$3588.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.75,$5.26,$6.76,17,
325,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6617.00,6632.00,8/10/2026 10:30:00 AM,8/10/2026 1:25:00 PM,Entry_Long,Profit target,$75.00,$3663.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.02,$80.69,$5.69,35,
326,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6551.75,6553.95,8/19/2026 11:20:00 AM,8/19/2026 2:20:00 PM,Entry_Long,Exit on session close,$11.00,$3674.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.78,$30.71,$19.71,36,
327,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6530.75,6545.75,8/24/2026 1:05:00 PM,8/24/2026 2:55:00 PM,Entry_Long,Profit target,$75.00,$3749.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.36,$102.45,$27.45,22,
328,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6507.25,6508.65,8/27/2026 11:15:00 AM,8/27/2026 12:35:00 PM,Entry_Short,Exit on session close,($7.00),$3742.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.48,$1.99,$8.99,16,
329,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6492.75,6477.75,9/1/2026 12:45:00 PM,9/1/2026 2:35:00 PM,Entry_Short,Profit target,$75.00,$3817.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.13,$102.92,$27.92,22,
330,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6498.00,6486.00,9/2/2026 12:35:00 PM,9/2/2026 1:05:00 PM,Entry_Long,Stop loss,($60.00),$3757.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.88,$7.42,$67.42,6,
331,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6476.50,6488.50,9/3/2026 12:10:00 PM,9/3/2026 2:15:00 PM,Entry_Short,Stop loss,($60.00),$3697.00,$0.00,$0.00,$0.00,$0.00,$0.00,$65.23,$14.10,$74.10,25,
332,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6506.25,6513.75,9/11/2026 10:05:00 AM,9/11/2026 11:05:00 AM,Entry_Short,Exit on session close,($37.50),$3659.50,$0.00,$0.00,$0.00,$0.00,$0.00,$42.37,$8.22,$45.72,12,
333,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6553.00,6538.00,9/15/2026 10:40:00 AM,9/15/2026 12:00:00 PM,Entry_Short,Profit target,$75.00,$3734.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.43,$103.37,$28.37,16,
334,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6492.00,6477.00,9/16/2026 12:00:00 PM,9/16/2026 12:50:00 PM,Entry_Short,Profit target,$75.00,$3809.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2.94,$95.78,$20.78,10,
335,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6534.00,6519.00,9/18/2026 1:45:00 PM,9/18/2026 4:05:00 PM,Entry_Short,Profit target,$75.00,$3884.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.93,$86.04,$11.04,28,
