Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
291,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18722.00,18672.00,11/25/2025 10:50:00 AM,11/25/2025 11:10:00 AM,Entry_Short,Profit target,$100.00,$6285.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.95,$113.73,$13.73,4,
292,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18807.50,18832.00,12/1/2025 1:05:00 PM,12/1/2025 2:05:00 PM,Entry_Long,Exit on session close,$49.00,$6334.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.85,$56.44,$7.44,12,
293,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18514.00,18564.00,12/8/2025 1:25:00 PM,12/8/2025 1:50:00 PM,Entry_Long,Profit target,$100.00,$6434.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.56,$130.07,$30.07,5,
294,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18693.50,18743.50,12/9/2025 12:10:00 PM,12/9/2025 1:30:00 PM,Entry_Long,Profit target,$100.00,$6534.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.83,$106.44,$6.44,16,
295,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18702.00,18652.00,12/11/2025 1:00:00 PM,12/11/2025 1:45:00 PM,Entry_Short,Profit target,$100.00,$6634.50,$0.00,$0.00,$0.00,$0.00,$0.00,$25.28,$110.92,$10.92,9,
296,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18832.00,18826.25,12/16/2025 9:50:00 AM,12/16/2025 10:05:00 AM,Entry_Long,Exit on session close,($11.50),$6623.00,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$30.97,$42.47,3,
297,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19139.00,19189.00,12/17/2025 11:00:00 AM,12/17/2025 12:15:00 PM,Entry_Long,Profit target,$100.00,$6723.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.83,$134.50,$34.50,15,
298,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18891.25,18941.25,12/19/2025 10:35:00 AM,12/19/2025 1:50:00 PM,Entry_Long,Profit target,$100.00,$6823.00,$0.00,$0.00,$0.00,$0.00,$0.00,$31.86,$113.59,$13.59,39,
299,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18840.25,18890.25,12/23/2025 12:55:00 PM,12/23/2025 3:55:00 PM,Entry_Long,Profit target,$100.00,$6923.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.83,$118.96,$18.96,36,
300,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18957.50,18907.50,12/24/2025 1:10:00 PM,12/24/2025 3:30:00 PM,Entry_Short,Profit target,$100.00,$7023.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.29,$137.53,$37.53,28,
301,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18933.50,18883.50,12/26/2025 12:25:00 PM,12/26/2025 2:45:00 PM,Entry_Short,Profit target,$100.00,$7123.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.15,$130.64,$30.64,28,
302,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19060.75,19010.75,12/30/2025 1:25:00 PM,12/30/2025 4:40:00 PM,Entry_Short,Profit target,$100.00,$7223.00,$0.00,$0.00,$0.00,$0.00,$0.00,$61.36,$125.91,$25.91,39,
303,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19112.25,19062.25,1/1/2026 11:50:00 AM,1/1/2026 12:30:00 PM,Entry_Short,Profit target,$100.00,$7323.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.21,$136.18,$36.18,8,
304,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19103.75,19124.00,1/2/2026 12:50:00 PM,1/2/2026 3:20:00 PM,Entry_Short,Exit on session close,($40.50),$7282.50,$0.00,$0.00,$0.00,$0.00,$0.00,$103.28,$9.79,$50.29,30,
305,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19104.75,19004.75,1/6/2026 12:50:00 PM,1/6/2026 3:10:00 PM,Entry_Long,Stop loss,($200.00),$7082.50,$0.00,$0.00,$0.00,$0.00,$0.00,$210.29,$2.19,$202.19,28,
306,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19069.00,19019.00,1/7/2026 11:40:00 AM,1/7/2026 2:15:00 PM,Entry_Short,Profit target,$100.00,$7182.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.62,$129.66,$29.66,31,
307,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19081.50,19181.50,1/14/2026 9:40:00 AM,1/14/2026 11:00:00 AM,Entry_Short,Stop loss,($200.00),$6982.50,$0.00,$0.00,$0.00,$0.00,$0.00,$246.16,$29.57,$229.57,16,
308,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19189.25,19239.25,1/15/2026 10:00:00 AM,1/15/2026 11:35:00 AM,Entry_Long,Profit target,$100.00,$7082.50,$0.00,$0.00,$0.00,$0.00,$0.00,$34.95,$118.12,$18.12,19,
309,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19085.50,19135.50,1/16/2026 12:50:00 PM,1/16/2026 1:05:00 PM,Entry_Long,Profit target,$100.00,$7182.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.82,$118.21,$18.21,3,
310,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18626.50,18726.50,1/19/2026 11:35:00 AM,1/19/2026 2:25:00 PM,Entry_Short,Stop loss,($200.00),$6982.50,$0.00,$0.00,$0.00,$0.00,$0.00,$232.12,$26.85,$226.85,34,
311,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18708.25,18658.25,1/21/2026 1:25:00 PM,1/21/2026 4:45:00 PM,Entry_Short,Profit target,$100.00,$7082.50,$0.00,$0.00,$0.00,$0.00,$0.00,$53.50,$117.40,$17.40,40,
312,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18622.00,18672.00,1/23/2026 1:25:00 PM,1/23/2026 3:20:00 PM,Entry_Long,Profit target,$100.00,$7182.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.19,$113.78,$13.78,23,
313,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18496.25,18546.25,1/26/2026 10:00:00 AM,1/26/2026 12:10:00 PM,Entry_Long,Profit target,$100.00,$7282.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.49,$107.87,$7.87,26,
314,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18568.25,18518.25,1/30/2026 12:40:00 PM,1/30/2026 2:35:00 PM,Entry_Short,Profit target,$100.00,$7382.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.13,$128.21,$28.21,23,
315,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18533.25,18483.25,2/3/2026 9:40:00 AM,2/3/2026 10:30:00 AM,Entry_Short,Profit target,$100.00,$7482.50,$0.00,$0.00,$0.00,$0.00,$0.00,$64.78,$120.36,$20.36,10,
316,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18909.25,18959.25,2/4/2026 12:10:00 PM,2/4/2026 2:00:00 PM,Entry_Long,Profit target,$100.00,$7582.50,$0.00,$0.00,$0.00,$0.00,$0.00,$71.48,$126.53,$26.53,22,
317,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18966.50,19016.50,2/5/2026 11:45:00 AM,2/5/2026 12:40:00 PM,Entry_Long,Profit target,$100.00,$7682.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.03,$122.29,$22.29,11,
318,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18927.00,18977.00,2/6/2026 11:50:00 AM,2/6/2026 12:15:00 PM,Entry_Long,Profit target,$100.00,$7782.50,$0.00,$0.00,$0.00,$0.00,$0.00,$55.35,$127.61,$27.61,5,
319,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18950.50,19000.50,2/10/2026 11:00:00 AM,2/10/2026 11:55:00 AM,Entry_Long,Profit target,$100.00,$7882.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.93,$114.98,$14.98,11,
320,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18885.25,18935.25,2/11/2026 12:50:00 PM,2/11/2026 2:15:00 PM,Entry_Long,Profit target,$100.00,$7982.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.84,$125.48,$25.48,17,
321,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18783.50,18833.50,2/12/2026 10:35:00 AM,2/12/2026 12:05:00 PM,Entry_Long,Profit target,$100.00,$8082.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.59,$126.62,$26.62,18,
322,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18737.50,18716.00,2/16/2026 11:15:00 AM,2/16/2026 1:10:00 PM,Entry_Short,Exit on session close,$43.00,$8125.50,$0.00,$0.00,$0.00,$0.00,$0.00,$56.10,$44.11,$1.11,23,
323,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18938.00,18988.00,2/19/2026 12:15:00 PM,2/19/2026 2:15:00 PM,Entry_Long,Profit target,$100.00,$8225.50,$0.00,$0.00,$0.00,$0.00,$0.00,$49.58,$106.01,$6.01,24,
324,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19146.00,19144.75,2/20/2026 11:50:00 AM,2/20/2026 12:55:00 PM,Entry_Short,Exit on session close,$2.50,$8228.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.71,$16.71,$14.21,13,
325,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19105.00,19155.00,2/24/2026 11:15:00 AM,2/24/2026 12:35:00 PM,Entry_Long,Profit target,$100.00,$8328.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.44,$126.75,$26.75,16,
326,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19333.75,19233.75,3/2/2026 11:15:00 AM,3/2/2026 11:35:00 AM,Entry_Long,Stop loss,($200.00),$8128.00,$0.00,$0.00,$0.00,$0.00,$0.00,$239.35,$21.33,$221.33,4,
327,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,19029.25,18929.25,3/3/2026 10:05:00 AM,3/3/2026 12:25:00 PM,Entry_Long,Stop loss,($200.00),$7928.00,$0.00,$0.00,$0.00,$0.00,$0.00,$214.11,$10.91,$210.91,28,
328,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18859.75,18909.75,3/4/2026 12:00:00 PM,3/4/2026 1:40:00 PM,Entry_Long,Profit target,$100.00,$8028.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.97,$100.14,$0.14,20,
329,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18562.75,18612.75,3/6/2026 9:35:00 AM,3/6/2026 9:50:00 AM,Entry_Long,Profit target,$100.00,$8128.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.79,$106.92,$6.92,3,
330,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18620.50,18570.50,3/10/2026 12:25:00 PM,3/10/2026 2:55:00 PM,Entry_Short,Profit target,$100.00,$8228.00,$0.00,$0.00,$0.00,$0.00,$0.00,$33.05,$115.60,$15.60,30,
331,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18712.00,18762.00,3/11/2026 12:00:00 PM,3/11/2026 2:30:00 PM,Entry_Long,Profit target,$100.00,$8328.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.09,$135.70,$35.70,30,
332,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18725.25,18675.25,3/12/2026 9:45:00 AM,3/12/2026 10:05:00 AM,Entry_Short,Profit target,$100.00,$8428.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.30,$134.74,$34.74,4,
333,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18777.75,18816.75,3/19/2026 11:40:00 AM,3/19/2026 2:30:00 PM,Entry_Long,Exit on session close,$78.00,$8506.00,$0.00,$0.00,$0.00,$0.00,$0.00,$73.36,$111.42,$33.42,34,
334,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18935.00,18835.00,3/23/2026 12:15:00 PM,3/23/2026 3:20:00 PM,Entry_Long,Stop loss,($200.00),$8306.00,$0.00,$0.00,$0.00,$0.00,$0.00,$241.34,$39.61,$239.61,37,
335,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19017.75,19117.75,3/24/2026 10:10:00 AM,3/24/2026 10:20:00 AM,Entry_Short,Stop loss,($200.00),$8106.00,$0.00,$0.00,$0.00,$0.00,$0.00,$257.19,$30.03,$230.03,2,
336,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18370.50,18320.50,3/27/2026 9:50:00 AM,3/27/2026 1:05:00 PM,Entry_Short,Profit target,$100.00,$8206.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.57,$109.69,$9.69,39,
337,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18591.25,18560.75,3/30/2026 11:55:00 AM,3/30/2026 2:55:00 PM,Entry_Short,Exit on session close,$61.00,$8267.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.17,$61.49,$0.49,36,
338,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18506.50,18489.25,4/1/2026 11:10:00 AM,4/1/2026 1:05:00 PM,Entry_Long,Exit on session close,($34.50),$8232.50,$0.00,$0.00,$0.00,$0.00,$0.00,$112.62,$7.36,$41.86,23,
339,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18015.25,17965.25,4/2/2026 1:25:00 PM,4/2/2026 2:45:00 PM,Entry_Short,Profit target,$100.00,$8332.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2.74,$131.91,$31.91,16,
340,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18112.75,18096.25,4/3/2026 10:25:00 AM,4/3/2026 1:05:00 PM,Entry_Short,Exit on session close,$33.00,$8365.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.10,$62.68,$29.68,32,
341,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18231.00,18181.00,4/6/2026 10:10:00 AM,4/6/2026 10:20:00 AM,Entry_Short,Profit target,$100.00,$8465.50,$0.00,$0.00,$0.00,$0.00,$0.00,$45.05,$115.31,$15.31,2,
342,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18311.00,18361.00,4/8/2026 12:10:00 PM,4/8/2026 12:30:00 PM,Entry_Long,Profit target,$100.00,$8565.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.40,$126.98,$26.98,4,
343,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18166.50,18166.25,4/9/2026 10:30:00 AM,4/9/2026 11:55:00 AM,Entry_Long,Exit on session close,($0.50),$8565.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.11,$25.34,$25.84,17,
344,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17977.50,18027.50,4/13/2026 9:35:00 AM,4/13/2026 10:00:00 AM,Entry_Long,Profit target,$100.00,$8665.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.76,$110.14,$10.14,5,
345,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17713.75,17763.75,4/14/2026 11:30:00 AM,4/14/2026 2:50:00 PM,Entry_Long,Profit target,$100.00,$8765.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.87,$123.70,$23.70,40,
346,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17834.25,17784.25,4/15/2026 12:10:00 PM,4/15/2026 3:20:00 PM,Entry_Short,Profit target,$100.00,$8865.00,$0.00,$0.00,$0.00,$0.00,$0.00,$38.76,$101.71,$1.71,38,
347,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17770.75,17820.75,4/16/2026 9:45:00 AM,4/16/2026 10:35:00 AM,Entry_Long,Profit target,$100.00,$8965.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.52,$124.79,$24.79,10,
348,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17766.50,17816.50,4/20/2026 9:55:00 AM,4/20/2026 10:50:00 AM,Entry_Long,Profit target,$100.00,$9065.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.70,$109.66,$9.66,11,
349,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17411.25,17461.25,4/22/2026 1:20:00 PM,4/22/2026 1:40:00 PM,Entry_Long,Profit target,$100.00,$9165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.08,$132.13,$32.13,4,
350,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17290.25,17340.25,4/23/2026 11:55:00 AM,4/23/2026 12:40:00 PM,Entry_Long,Profit target,$100.00,$9265.00,$0.00,$0.00,$0.00,$0.00,$0.00,$41.79,$102.83,$2.83,9,
351,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17213.00,17163.00,4/28/2026 11:35:00 AM,4/28/2026 2:45:00 PM,Entry_Short,Profit target,$100.00,$9365.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.45,$112.30,$12.30,38,
352,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17267.25,17317.25,5/1/2026 12:40:00 PM,5/1/2026 2:55:00 PM,Entry_Long,Profit target,$100.00,$9465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$53.18,$106.42,$6.42,27,
353,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17268.75,17318.75,5/7/2026 1:00:00 PM,5/7/2026 1:20:00 PM,Entry_Long,Profit target,$100.00,$9565.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.56,$139.88,$39.88,4,
354,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17547.50,17597.50,5/13/2026 10:55:00 AM,5/13/2026 11:40:00 AM,Entry_Long,Profit target,$100.00,$9665.00,$0.00,$0.00,$0.00,$0.00,$0.00,$33.21,$127.36,$27.36,9,
355,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17752.75,17815.50,5/21/2026 10:45:00 AM,5/21/2026 1:25:00 PM,Entry_Short,Exit on session close,($125.50),$9539.50,$0.00,$0.00,$0.00,$0.00,$0.00,$157.80,$22.56,$148.06,32,
356,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18009.25,18059.25,5/22/2026 12:55:00 PM,5/22/2026 4:10:00 PM,Entry_Long,Profit target,$100.00,$9639.50,$0.00,$0.00,$0.00,$0.00,$0.00,$48.55,$107.66,$7.66,39,
357,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18291.75,18341.75,5/25/2026 9:40:00 AM,5/25/2026 11:10:00 AM,Entry_Long,Profit target,$100.00,$9739.50,$0.00,$0.00,$0.00,$0.00,$0.00,$48.45,$121.69,$21.69,18,
358,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18280.00,18230.00,5/28/2026 1:15:00 PM,5/28/2026 1:25:00 PM,Entry_Short,Profit target,$100.00,$9839.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.53,$120.28,$20.28,2,
359,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18499.50,18449.50,5/29/2026 11:50:00 AM,5/29/2026 1:10:00 PM,Entry_Short,Profit target,$100.00,$9939.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.03,$118.97,$18.97,16,
360,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18422.75,18472.75,6/2/2026 1:25:00 PM,6/2/2026 4:00:00 PM,Entry_Long,Profit target,$100.00,$10039.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.19,$126.22,$26.22,31,
361,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18274.00,18224.00,6/4/2026 12:45:00 PM,6/4/2026 1:45:00 PM,Entry_Short,Profit target,$100.00,$10139.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.57,$121.82,$21.82,12,
362,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18391.00,18327.75,6/5/2026 1:00:00 PM,6/5/2026 1:25:00 PM,Entry_Long,Exit on session close,($126.50),$10013.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.61,$10.25,$136.75,5,
363,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18707.00,18657.00,6/8/2026 12:00:00 PM,6/8/2026 2:05:00 PM,Entry_Short,Profit target,$100.00,$10113.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.85,$119.04,$19.04,25,
364,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18952.75,18852.75,6/10/2026 11:25:00 AM,6/10/2026 12:15:00 PM,Entry_Long,Stop loss,($200.00),$9913.00,$0.00,$0.00,$0.00,$0.00,$0.00,$268.82,$36.74,$236.74,10,
365,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,19137.50,19087.50,6/11/2026 1:00:00 PM,6/11/2026 3:05:00 PM,Entry_Short,Profit target,$100.00,$10013.00,$0.00,$0.00,$0.00,$0.00,$0.00,$46.56,$134.52,$34.52,25,
366,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18868.00,18918.00,6/12/2026 11:05:00 AM,6/12/2026 1:30:00 PM,Entry_Long,Profit target,$100.00,$10113.00,$0.00,$0.00,$0.00,$0.00,$0.00,$38.11,$110.54,$10.54,29,
367,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18322.25,18372.25,6/16/2026 12:15:00 PM,6/16/2026 1:50:00 PM,Entry_Long,Profit target,$100.00,$10213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$48.56,$127.28,$27.28,19,
368,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18717.00,18617.00,6/17/2026 12:00:00 PM,6/17/2026 3:20:00 PM,Entry_Long,Stop loss,($200.00),$10013.00,$0.00,$0.00,$0.00,$0.00,$0.00,$231.56,$36.82,$236.82,40,
369,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18699.00,18649.00,6/18/2026 11:40:00 AM,6/18/2026 2:20:00 PM,Entry_Short,Profit target,$100.00,$10113.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.42,$128.06,$28.06,32,
370,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18143.00,18193.00,6/22/2026 12:35:00 PM,6/22/2026 3:00:00 PM,Entry_Long,Profit target,$100.00,$10213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.85,$125.99,$25.99,29,
371,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18032.25,17982.25,6/23/2026 11:35:00 AM,6/23/2026 12:50:00 PM,Entry_Short,Profit target,$100.00,$10313.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$105.69,$5.69,15,
372,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18093.00,18046.75,6/29/2026 11:20:00 AM,6/29/2026 1:50:00 PM,Entry_Long,Exit on session close,($92.50),$10220.50,$0.00,$0.00,$0.00,$0.00,$0.00,$96.39,$28.20,$120.70,30,
373,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18189.25,18149.25,6/30/2026 9:55:00 AM,6/30/2026 10:35:00 AM,Entry_Long,Exit on session close,($80.00),$10140.50,$0.00,$0.00,$0.00,$0.00,$0.00,$112.13,$36.82,$116.82,8,
374,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18229.25,18279.25,7/2/2026 12:10:00 PM,7/2/2026 1:55:00 PM,Entry_Long,Profit target,$100.00,$10240.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.96,$138.31,$38.31,21,
375,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17825.50,17775.50,7/3/2026 10:25:00 AM,7/3/2026 1:00:00 PM,Entry_Short,Profit target,$100.00,$10340.50,$0.00,$0.00,$0.00,$0.00,$0.00,$57.92,$136.14,$36.14,31,
376,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17848.00,17898.00,7/6/2026 10:15:00 AM,7/6/2026 1:15:00 PM,Entry_Long,Profit target,$100.00,$10440.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.68,$106.86,$6.86,36,
377,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17794.00,17894.00,7/7/2026 10:25:00 AM,7/7/2026 1:45:00 PM,Entry_Short,Stop loss,($200.00),$10240.50,$0.00,$0.00,$0.00,$0.00,$0.00,$226.94,$16.81,$216.81,40,
378,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17685.75,17735.75,7/8/2026 10:10:00 AM,7/8/2026 1:00:00 PM,Entry_Long,Profit target,$100.00,$10340.50,$0.00,$0.00,$0.00,$0.00,$0.00,$66.11,$119.85,$19.85,34,
379,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17368.00,17360.75,7/10/2026 11:30:00 AM,7/10/2026 12:00:00 PM,Entry_Long,Exit on session close,($14.50),$10326.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.79,$28.11,$42.61,6,
380,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17138.50,17238.50,7/17/2026 1:00:00 PM,7/17/2026 3:05:00 PM,Entry_Short,Stop loss,($200.00),$10126.00,$0.00,$0.00,$0.00,$0.00,$0.00,$209.87,$10.01,$210.01,25,
381,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16980.00,17080.00,7/20/2026 12:30:00 PM,7/20/2026 2:05:00 PM,Entry_Short,Stop loss,($200.00),$9926.00,$0.00,$0.00,$0.00,$0.00,$0.00,$267.49,$15.44,$215.44,19,
382,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16888.25,16838.25,7/21/2026 10:05:00 AM,7/21/2026 11:10:00 AM,Entry_Short,Profit target,$100.00,$10026.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.27,$104.68,$4.68,13,
383,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16773.00,16723.00,7/22/2026 12:55:00 PM,7/22/2026 3:50:00 PM,Entry_Short,Profit target,$100.00,$10126.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.37,$130.36,$30.36,35,
384,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16840.25,16823.50,7/23/2026 12:05:00 PM,7/23/2026 1:15:00 PM,Entry_Short,Exit on session close,$33.50,$10159.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.44,$52.69,$19.19,14,
385,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17255.00,17305.00,7/24/2026 12:35:00 PM,7/24/2026 2:25:00 PM,Entry_Long,Profit target,$100.00,$10259.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.55,$103.31,$3.31,22,
386,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17258.00,17308.00,7/27/2026 12:00:00 PM,7/27/2026 3:20:00 PM,Entry_Long,Profit target,$100.00,$10359.50,$0.00,$0.00,$0.00,$0.00,$0.00,$41.30,$117.53,$17.53,40,
387,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17000.00,17100.00,7/28/2026 10:15:00 AM,7/28/2026 12:20:00 PM,Entry_Short,Stop loss,($200.00),$10159.50,$0.00,$0.00,$0.00,$0.00,$0.00,$254.72,$4.94,$204.94,25,
